start_date,start_time,finish_date,finish_time,name,username,follower_count
20180216,04:08:07.650173,20180216,04:08:08.263421,周锐,1832883800,119782
20180216,04:08:08.264360,20180216,04:08:09.389159,左叶,5725419131,100272
20180216,04:08:09.397204,20180216,04:08:10.106033,靖佩瑶,3978251112,94202
20180216,04:08:10.114451,20180216,04:08:11.129822,张晏恺,6174856883,58775
20180216,04:08:11.139003,20180216,04:08:11.745200,陆定昊,1846225514,100437
20180216,04:08:11.753530,20180216,04:08:12.665611,朱匀天,6080076574,83245
20180216,04:08:14.155699,20180216,04:08:15.099158,张达源,2186407473,96601
20180216,04:08:15.108396,20180216,04:08:15.730115,朱匀一,2827086273,82614
20180216,04:08:15.738459,20180216,04:08:16.837750,秦子墨,5182548840,138218
20180216,04:08:16.846542,20180216,04:08:17.419462,武连杰,5722728323,16406
20180216,04:08:17.429233,20180216,04:08:18.400287,李若天,5341528427,59316
20180216,04:08:18.408865,20180216,04:08:19.015261,李俊毅,xiahjy222,9128
20180216,04:08:19.024423,20180216,04:08:20.345757,邓_怡,longnetung,16546
20180216,04:08:20.354926,20180216,04:08:21.183237,黄书豪,2729905775,32896
20180216,04:08:21.191698,20180216,04:08:21.779868,李让,1914694513,29000
20180216,04:08:21.788352,20180216,04:08:22.314765,罗杰,6412550410,45323
20180216,04:08:22.316030,20180216,04:08:22.861532,覃俊毅,6272868587,20589
20180216,04:08:22.870197,20180216,04:08:23.417220,陈义夫,5172429756,200181
20180216,04:08:23.425687,20180216,04:08:24.033723,梁辉,1921189790,1220671
20180216,04:08:24.413075,20180216,04:08:25.245170,李志杰,2503476185,205857
20180216,04:08:25.246240,20180216,04:08:25.790285,张奕轩,6177322910,106916
20180216,04:08:26.192189,20180216,04:08:27.001521,张艺凡,2263860665,3619
20180216,04:08:27.010055,20180216,04:08:28.461179,娄滋博,5661107484,16241
20180216,04:08:28.469938,20180216,04:08:28.994630,陈名豪,1777777723,70564
20180216,04:08:29.003186,20180216,04:08:29.869330,孙浩然,2870325572,251400
20180216,04:08:29.870579,20180216,04:08:30.689572,万宇贤,3886459987,44500
20180216,04:08:30.691044,20180216,04:08:31.302236,赵俞澈,6085275291,100779
20180216,04:08:31.303309,20180216,04:08:31.952943,吕晨瑜,3218663032,12287
20180216,04:08:31.954137,20180216,04:08:32.531435,高茂桐,5070172775,57842
20180216,04:08:32.540751,20180216,04:08:33.109218,杨羿,6415966814,3211
20180216,04:08:33.118424,20180216,04:08:33.761443,林浩楷,2731702163,271929
20180216,04:08:33.769734,20180216,04:08:34.687605,金逸涵,6183587779,2998
20180216,04:08:34.696453,20180216,04:08:35.612015,Rapen,2253667781,29819
20180216,04:08:35.620538,20180216,04:08:36.184565,孙凡杰,2631539943,24950
20180216,04:08:36.193276,20180216,04:08:36.832734,圣恩,6373106226,5047
20180216,04:08:36.841844,20180216,04:08:37.712150,朱一文,2287299500,65675
20180216,04:08:37.713277,20180216,04:08:38.368633,贝__,6091323417,56952
20180216,04:08:38.377750,20180216,04:08:39.066977,凌崎,6018600811,104269
20180216,04:08:39.075769,20180216,04:08:39.689648,周腾阳,5733457912,227800
20180216,04:08:39.698823,20180216,04:08:40.314545,何嘉庚,6419283265,33424
20180216,04:08:40.323614,20180216,04:08:41.063558,GIGEL,3922546285,167819
20180216,04:08:41.072021,20180216,04:08:41.644958,王艺龙,5984696195,27192
20180216,04:08:41.653759,20180216,04:08:42.362178,王梓豪,3833794263,119509
20180216,04:08:42.370786,20180216,04:08:43.772978,张昕,6022339821,103175
20180216,04:08:43.774212,20180216,04:08:44.307273,张宇晨,6418125010,27169
20180216,04:08:44.308488,20180216,04:08:44.819588,甘俊,5413488181,12001
20180216,04:08:44.820709,20180216,04:08:45.434410,闵_祥,2801811757,56081
20180216,04:08:45.435574,20180216,04:08:46.159753,应智越,6079583982,39596
20180216,04:08:46.160993,20180216,04:08:47.227696,邱治谐,6098018698,51909
20180216,04:08:47.687638,20180216,04:08:48.300838,于浩,2314247085,30672
20180216,04:08:48.301947,20180216,04:08:49.018711,黄若涵,ahan1998,23174
20180216,04:08:49.019781,20180216,04:08:49.633369,叶泓希,6065158270,100814
20180216,04:08:50.042908,20180216,04:08:50.900545,李鑫岩,5876668767,22592
